Sample,X,Y,Z
719,0.012,0.031,-0.969
720,0.012,0.035,-0.980
721,0.016,0.023,-0.969
722,0.008,0.035,-0.977
723,-0.004,0.035,-0.984
724,-0.004,0.031,-0.980
725,-0.004,0.027,-0.984
726,0.004,0.031,-0.977
727,0.004,0.023,-0.977
728,0.008,0.027,-0.977
729,0.008,0.039,-0.969
730,0.012,0.031,-0.973
731,0.027,0.035,-0.973
732,0.023,0.035,-0.973
733,0.031,0.039,-0.980
734,0.023,0.043,-0.973
735,0.027,0.023,-0.980
736,0.012,0.027,-0.984
737,0.016,0.027,-0.984
738,0.000,0.031,-0.980
739,0.008,0.027,-0.984
740,-0.004,0.035,-0.973
741,-0.035,0.012,-0.973
742,-0.008,0.043,-0.969
743,-0.008,0.039,-0.977
744,0.004,0.039,-0.980
745,0.016,0.035,-0.977
746,0.020,0.031,-0.977
747,0.027,0.035,-0.988
748,0.035,0.027,-0.992
749,0.031,0.020,-0.988
750,0.023,0.023,-0.988
751,0.020,0.031,-0.984
752,0.020,0.027,-0.969
753,0.008,0.039,-0.969
754,0.004,0.031,-0.961
755,-0.004,0.047,-0.969
756,-0.012,0.039,-0.969
757,-0.008,0.039,-0.973
758,0.000,0.031,-0.973
759,0.004,0.027,-0.984
760,0.016,0.031,-0.984
761,0.000,0.059,-0.984
762,0.023,0.027,-0.984
763,0.020,0.020,-0.984
764,0.027,0.027,-0.980
765,0.020,0.031,-0.969
766,0.020,0.039,-0.965
767,0.016,0.043,-0.969
768,0.008,0.035,-0.969
769,0.016,0.035,-0.969
770,0.008,0.047,-0.965
771,0.004,0.039,-0.980
772,0.008,0.039,-0.973
773,0.004,0.031,-0.984
774,0.008,0.031,-0.988
775,0.000,0.031,-0.984
776,0.008,0.023,-0.984
777,0.004,0.027,-0.977
778,0.004,0.027,-0.977
779,0.023,0.035,-0.977
780,0.020,0.035,-0.973
781,0.039,0.055,-0.969
782,0.023,0.039,-0.973
783,0.027,0.031,-0.977
784,0.031,0.043,-0.977
785,0.016,0.035,-0.980
786,0.012,0.031,-0.977
787,0.008,0.027,-0.980
788,0.008,0.031,-0.977
789,0.000,0.023,-0.977
790,-0.004,0.039,-0.977
791,-0.004,0.031,-0.969
792,0.000,0.031,-0.973
793,-0.004,0.035,-0.973
794,0.000,0.035,-0.973
795,0.012,0.035,-0.980
796,0.020,0.035,-0.984
797,0.027,0.031,-0.980
798,0.023,0.027,-0.988
799,0.031,0.023,-0.984
800,0.027,0.027,-0.973
801,0.043,0.012,-0.965
802,0.023,0.039,-0.969
803,0.004,0.035,-0.973
804,-0.004,0.035,-0.961
805,-0.020,0.055,-0.961
806,-0.012,0.047,-0.973
807,-0.008,0.039,-0.973
808,0.000,0.039,-0.977
809,0.004,0.023,-0.984
810,0.012,0.023,-0.984
811,0.016,0.020,-0.984
