Sample,X,Y,Z
552,0.195,-0.031,-0.988
553,-0.035,0.172,-0.922
554,0.043,0.055,-0.980
555,0.051,-0.035,-1.031
556,-0.141,0.047,-0.988
557,0.105,-0.039,-0.977
558,-0.047,0.102,-0.875
559,-0.102,0.117,-0.938
560,0.129,-0.055,-0.973
561,-0.016,0.012,-0.953
562,0.121,-0.023,-0.992
563,0.246,0.031,-0.855
564,0.027,0.141,-0.961
565,0.031,0.000,-1.035
566,0.102,0.082,-0.953
567,-0.066,0.012,-1.148
568,0.105,-0.168,-1.074
569,-0.184,0.125,-0.926
570,-0.180,0.148,-0.914
571,0.109,-0.188,-1.113
572,-0.164,0.043,-0.945
573,-0.023,0.035,-0.938
574,0.188,-0.141,-0.980
575,-0.016,0.078,-0.930
576,0.133,-0.027,-0.953
577,0.223,-0.180,-1.051
578,-0.066,0.141,-0.895
579,0.199,0.062,-0.867
580,0.055,-0.051,-1.043
581,-0.152,0.070,-0.961
582,-0.031,0.070,-0.922
583,-0.082,0.039,-1.035
584,-0.008,-0.031,-1.035
585,0.027,-0.023,-1.004
586,-0.133,0.078,-1.047
587,0.102,0.031,-1.020
588,0.148,0.016,-1.027
589,-0.008,0.109,-0.945
590,0.309,-0.160,-1.098
591,0.055,0.117,-0.910
592,-0.094,0.129,-0.977
593,0.090,-0.078,-1.020
594,-0.062,0.090,-0.891
595,-0.051,0.059,-0.902
596,0.102,-0.039,-0.941
597,-0.258,0.078,-0.953
598,-0.184,-0.062,-1.055
599,0.004,0.016,-0.980
600,-0.023,-0.027,-1.051
601,0.098,-0.141,-1.078
602,0.066,0.121,-0.926
603,0.051,-0.066,-1.105
604,0.238,-0.070,-1.000
605,0.145,0.109,-0.887
606,0.113,0.020,-0.965
607,0.207,-0.059,-0.902
608,-0.020,0.141,-0.848
609,0.059,-0.129,-1.082
610,-0.059,0.055,-0.883
611,-0.160,0.199,-0.824
612,0.043,0.039,-0.906
613,0.020,-0.195,-1.109
614,-0.184,0.035,-1.004
615,-0.008,-0.004,-0.992
616,-0.008,0.020,-1.039
617,-0.035,0.090,-0.961
618,0.145,-0.074,-1.074
619,-0.031,-0.020,-1.094
620,0.031,0.129,-0.984
621,0.062,0.148,-0.930
622,-0.074,0.012,-1.070
623,0.031,-0.008,-0.996
624,-0.008,0.004,-1.008
625,-0.078,0.023,-1.012
626,0.027,0.117,-0.875
627,-0.031,0.039,-0.961
628,0.066,-0.062,-1.000
629,0.246,-0.020,-0.914
630,0.012,0.109,-0.867
631,0.152,-0.027,-0.988
632,0.199,0.098,-0.883
633,0.020,0.082,-0.973
634,0.086,-0.047,-1.043
635,0.039,0.109,-0.926
636,-0.219,0.164,-0.977
637,-0.051,0.039,-1.031
638,-0.070,-0.055,-1.121
639,-0.164,-0.141,-1.184
640,-0.055,0.039,-0.965
641,-0.172,0.180,-0.879
642,0.047,0.020,-0.980
643,0.195,-0.227,-1.145
644,0.105,-0.109,-1.023
645,0.211,0.086,-0.820
646,0.203,0.293,-0.641
647,0.117,-0.051,-1.020
648,-0.035,-0.102,-1.039
649,-0.090,-0.074,-1.035
650,-0.152,0.023,-0.961
651,-0.043,0.137,-0.844
652,-0.105,0.168,-0.844
653,-0.059,-0.055,-1.059
654,-0.035,-0.207,-1.227
655,-0.125,-0.102,-1.168
656,0.098,0.148,-0.965
657,0.148,-0.152,-1.176
658,0.188,0.191,-0.867
659,0.141,0.113,-0.961
660,0.188,-0.215,-1.242
661,-0.027,0.082,-0.879
662,0.016,0.113,-0.891
663,0.074,0.000,-0.918
664,-0.145,0.117,-0.809
665,-0.207,0.215,-0.875
666,-0.172,-0.043,-1.004
667,-0.012,-0.043,-0.984
668,-0.012,0.051,-0.926
669,0.129,-0.016,-0.938
670,0.102,0.094,-0.941
671,0.133,0.098,-0.992
672,0.281,-0.066,-1.082
673,0.145,-0.051,-1.098
674,0.066,0.039,-1.031
675,0.000,-0.031,-1.086
676,-0.070,0.031,-1.066
677,-0.086,0.051,-0.965
678,-0.059,-0.043,-1.035
679,-0.094,-0.047,-1.020
680,-0.121,0.062,-0.949
681,-0.238,0.062,-0.891
682,-0.035,0.207,-0.723
683,0.117,-0.156,-1.000
684,0.016,-0.156,-1.102
685,0.086,0.008,-0.844
686,0.180,0.137,-0.840
687,0.176,0.156,-0.785
688,0.215,-0.008,-0.965
689,0.055,-0.082,-1.133
690,-0.027,-0.184,-1.180
691,0.020,0.016,-1.098
692,-0.062,0.277,-0.871
693,0.098,0.105,-0.988
694,0.035,-0.098,-1.164
695,-0.043,-0.098,-1.168
696,0.082,-0.320,-1.250
697,-0.020,0.031,-0.883
698,-0.070,0.273,-0.699
699,0.078,-0.023,-0.938
700,-0.078,0.113,-0.887
701,-0.199,-0.051,-1.004
702,0.066,-0.238,-1.070
703,-0.035,0.051,-0.828
704,-0.027,0.234,-0.707
705,0.047,0.086,-0.875
706,-0.117,0.113,-1.000
707,-0.012,-0.051,-1.141
708,0.059,-0.055,-1.039
709,0.086,0.062,-1.016
710,0.148,-0.008,-1.008
711,0.117,0.145,-0.980
712,0.129,0.059,-1.055
713,0.355,-0.125,-1.043
714,0.211,-0.102,-1.105
715,0.066,-0.098,-1.051
716,-0.016,0.191,-0.820
717,-0.207,0.340,-0.797
718,0.012,-0.129,-1.156
719,-0.051,0.039,-0.945
720,-0.215,-0.016,-1.023
721,-0.074,-0.156,-1.055
722,-0.164,0.148,-0.801
723,-0.199,0.117,-0.934
724,0.148,0.016,-0.934
725,-0.035,-0.438,-1.410
726,-0.102,-0.242,-1.277
727,0.133,0.129,-0.750
728,0.219,0.117,-0.922
729,0.336,0.066,-0.789
730,0.293,0.020,-0.902
731,0.090,-0.055,-1.035
732,0.066,-0.070,-0.961
733,-0.004,0.168,-0.840
734,-0.051,0.297,-0.703
735,0.031,0.082,-0.898
736,-0.086,0.055,-1.059
737,-0.074,-0.086,-1.160
738,0.016,-0.109,-1.156
739,-0.125,0.293,-0.871
740,0.020,0.137,-1.035
741,0.023,0.012,-1.184
742,-0.148,0.066,-1.105
743,0.039,-0.160,-1.191
744,-0.012,-0.074,-1.066
745,-0.027,0.191,-0.777
746,0.117,0.055,-0.828
747,-0.039,-0.051,-0.957
748,-0.051,-0.051,-0.902
749,0.035,-0.090,-0.949
750,-0.027,0.012,-0.832
751,0.105,0.023,-0.801
752,0.113,0.074,-0.859
753,0.145,0.043,-0.914
754,0.215,-0.191,-1.156
755,0.062,0.047,-0.914
756,0.090,0.113,-0.902
757,0.070,-0.148,-1.172
758,-0.137,0.180,-0.949
759,-0.211,0.117,-1.074
760,-0.059,0.008,-1.160
761,-0.125,0.180,-0.969
762,-0.102,-0.094,-1.219
763,0.031,0.078,-1.023
764,-0.039,0.070,-1.012
765,0.035,0.074,-1.059
766,0.254,0.090,-0.895
767,0.172,-0.090,-1.062
768,0.148,-0.090,-1.004
769,0.117,0.125,-0.773
770,-0.016,-0.016,-0.977
771,0.027,0.082,-0.848
772,-0.074,0.020,-0.824
