Sample,X,Y,Z
481,0.035,-0.023,-1.031
482,-0.004,0.016,-0.938
483,0.129,-0.078,-1.008
484,0.055,0.094,-0.902
485,0.074,-0.023,-0.926
486,0.152,-0.062,-1.043
487,-0.035,-0.105,-1.070
488,0.047,-0.070,-1.023
489,-0.055,0.168,-0.875
490,-0.141,0.293,-0.781
491,0.035,-0.070,-1.109
492,-0.117,-0.117,-1.156
493,-0.109,0.020,-1.043
494,0.008,0.004,-1.039
495,0.008,0.215,-0.891
496,0.062,0.023,-1.008
497,0.137,-0.199,-1.172
498,0.121,-0.082,-1.023
499,0.188,-0.070,-1.027
500,0.145,0.191,-0.848
501,0.035,0.113,-0.891
502,0.062,-0.070,-1.059
503,0.051,-0.055,-1.027
504,-0.074,-0.086,-1.039
505,-0.035,0.160,-0.797
506,-0.031,0.098,-0.879
507,-0.031,0.070,-0.879
508,0.023,0.062,-0.930
509,-0.090,0.016,-0.953
510,0.066,0.035,-0.969
511,0.012,0.016,-0.988
512,0.059,-0.020,-1.039
513,0.113,0.102,-0.918
514,0.113,-0.102,-1.148
515,0.035,-0.023,-1.059
516,-0.016,0.094,-0.992
517,0.023,0.121,-0.961
518,-0.020,0.027,-1.027
519,-0.039,-0.020,-1.086
520,-0.055,0.109,-0.977
521,-0.070,-0.043,-1.016
522,-0.086,-0.004,-1.039
523,-0.062,0.148,-0.812
524,-0.039,0.020,-1.008
525,0.137,0.023,-0.922
526,0.020,0.012,-0.910
527,0.109,-0.074,-1.051
528,0.070,0.004,-0.902
529,0.047,0.020,-0.957
530,0.137,0.047,-0.973
531,0.133,0.012,-0.902
532,-0.004,0.000,-1.070
533,0.000,0.016,-1.035
534,0.000,-0.035,-1.043
535,-0.156,0.059,-1.023
536,0.012,-0.059,-1.031
537,0.031,-0.031,-1.047
538,-0.035,0.094,-1.031
539,0.090,0.137,-0.875
540,0.094,0.129,-0.887
541,0.004,-0.043,-1.074
542,0.098,-0.023,-0.988
543,-0.023,0.008,-1.004
544,-0.012,0.094,-0.898
545,0.137,0.109,-0.801
546,-0.051,0.172,-0.855
547,0.094,-0.191,-1.062
548,-0.020,-0.211,-1.109
549,-0.164,0.152,-0.918
550,0.102,0.098,-0.910
551,0.098,-0.004,-0.984
552,0.004,-0.059,-1.074
553,0.156,-0.129,-1.047
554,-0.059,-0.008,-1.039
555,-0.055,0.113,-0.949
556,0.105,-0.012,-0.973
557,-0.102,0.109,-0.980
558,-0.031,0.000,-1.039
559,-0.035,-0.012,-1.039
560,-0.203,0.125,-0.957
561,0.004,0.051,-0.914
562,0.012,0.000,-0.945
563,-0.105,0.027,-1.043
564,0.125,-0.188,-1.094
565,-0.086,0.051,-0.980
566,0.062,0.051,-0.918
567,0.340,-0.027,-0.930
568,0.117,0.078,-0.879
569,0.129,-0.090,-1.066
570,0.172,0.043,-0.891
571,-0.074,0.066,-1.012
572,0.074,0.055,-0.918
573,-0.066,0.078,-0.961
574,-0.246,0.055,-1.066
575,0.023,-0.090,-1.090
576,-0.168,0.039,-0.980
577,-0.051,-0.031,-1.035
578,0.184,-0.082,-0.945
579,-0.035,0.141,-0.914
580,0.184,0.070,-0.871
581,0.289,-0.234,-1.145
582,-0.039,0.078,-0.945
583,0.207,0.117,-0.855
584,0.090,-0.004,-1.008
585,-0.148,0.121,-0.945
586,-0.098,-0.047,-1.082
587,-0.180,0.004,-1.086
588,-0.164,0.004,-1.027
589,0.000,-0.012,-0.973
590,-0.090,0.082,-0.930
591,0.008,0.031,-1.008
592,0.156,-0.039,-1.035
593,0.066,0.016,-1.035
594,0.305,-0.152,-1.008
595,0.168,0.242,-0.695
596,0.094,0.105,-0.918
597,0.203,-0.203,-1.125
598,-0.020,0.133,-0.848
599,-0.020,0.133,-0.848
600,-0.059,0.047,-0.953
601,0.043,-0.105,-1.027
602,-0.289,0.188,-0.863
603,-0.293,0.016,-1.070
604,-0.070,-0.117,-1.086
605,-0.160,0.086,-0.996
606,0.109,-0.070,-1.066
607,0.152,-0.133,-1.109
