Sample,X,Y,Z
808,-0.066,0.164,-0.879
809,-0.148,-0.023,-1.184
810,-0.039,-0.176,-1.195
811,0.004,-0.125,-1.117
812,0.008,0.016,-1.000
813,0.152,0.109,-0.887
814,0.109,0.191,-0.844
815,0.172,-0.062,-1.125
816,0.242,-0.195,-1.098
817,0.137,-0.062,-0.934
818,0.250,0.316,-0.621
819,0.145,0.074,-0.828
820,-0.059,0.172,-0.891
821,-0.086,0.031,-0.930
822,-0.062,-0.148,-1.078
823,-0.090,-0.043,-0.988
824,-0.062,0.156,-0.773
825,-0.062,0.082,-0.957
826,-0.129,-0.043,-1.145
827,0.023,-0.020,-1.113
828,-0.051,-0.094,-1.184
829,0.133,-0.082,-1.082
830,0.078,-0.027,-1.031
831,-0.129,0.215,-0.992
832,0.020,-0.133,-1.164
833,-0.051,-0.129,-1.094
834,-0.098,-0.086,-1.031
835,0.137,-0.039,-0.820
836,-0.031,0.242,-0.684
837,-0.191,0.230,-0.770
838,0.137,-0.094,-0.996
839,0.008,-0.027,-0.988
840,0.168,-0.164,-1.023
841,0.230,-0.094,-0.883
842,-0.043,0.289,-0.762
843,0.109,0.000,-1.043
844,0.125,-0.078,-1.094
845,-0.020,-0.031,-1.184
846,0.129,-0.113,-1.098
847,0.016,0.172,-0.953
848,-0.121,0.180,-0.980
849,0.129,0.055,-0.996
850,-0.125,0.074,-1.062
851,-0.031,-0.137,-1.148
852,0.043,0.004,-0.891
853,-0.152,0.066,-0.953
854,0.039,0.000,-0.898
855,0.035,0.109,-0.828
856,-0.102,0.035,-1.027
857,0.254,-0.082,-0.918
858,0.086,0.031,-0.887
859,-0.004,-0.039,-0.984
860,0.207,-0.016,-0.879
861,-0.203,0.230,-0.926
862,-0.051,0.137,-0.930
863,0.238,-0.137,-1.066
864,-0.078,-0.168,-1.207
865,0.035,0.031,-0.938
866,-0.027,0.105,-0.941
867,-0.211,0.246,-0.945
868,0.188,-0.043,-1.090
869,0.031,-0.125,-1.180
870,-0.016,-0.043,-1.098
871,0.188,-0.027,-1.012
872,-0.078,0.199,-0.891
873,0.023,0.102,-0.922
874,0.199,-0.121,-1.008
875,-0.062,-0.055,-1.070
876,0.062,0.102,-0.789
877,-0.012,0.059,-0.918
878,-0.254,0.066,-0.941
879,-0.012,-0.078,-0.984
880,-0.137,-0.078,-1.051
881,-0.117,-0.027,-0.977
882,0.055,0.055,-0.848
883,-0.066,-0.020,-1.035
