Sample,X,Y,Z
483,0.277,-0.066,-1.020
484,0.254,0.055,-0.922
485,0.137,0.012,-1.023
486,0.215,-0.102,-1.023
487,0.125,-0.004,-0.949
488,-0.184,0.043,-1.062
489,-0.219,0.109,-1.000
490,-0.145,0.133,-0.902
491,-0.258,-0.027,-1.070
492,-0.043,0.008,-0.961
493,0.062,-0.008,-1.016
494,0.070,0.102,-0.926
495,0.160,0.055,-0.906
496,0.094,-0.035,-1.047
497,0.070,-0.016,-1.078
498,0.016,0.031,-1.039
499,0.051,-0.082,-1.098
500,0.215,0.004,-0.895
501,0.141,0.004,-0.922
502,-0.035,-0.082,-1.051
503,-0.184,0.086,-0.969
504,-0.277,0.055,-1.047
505,-0.172,0.004,-0.969
506,-0.148,0.129,-0.840
507,-0.184,0.137,-0.926
508,-0.035,-0.031,-1.020
509,0.078,0.031,-0.992
510,0.285,-0.051,-1.000
511,0.395,-0.008,-0.891
512,0.188,0.059,-0.949
513,0.051,-0.039,-1.098
514,0.109,-0.004,-1.043
515,0.051,0.023,-1.047
516,0.059,-0.008,-1.000
517,-0.035,0.043,-0.980
518,-0.113,0.043,-1.031
519,-0.062,0.035,-0.941
520,-0.133,0.074,-0.957
521,-0.035,0.031,-0.992
522,0.066,0.059,-0.898
523,0.066,0.059,-0.898
524,-0.125,-0.008,-1.020
525,-0.082,-0.004,-0.996
526,0.160,0.012,-0.883
527,0.164,-0.008,-0.922
528,0.117,-0.082,-0.992
529,0.008,0.008,-0.957
530,-0.082,0.023,-1.004
531,-0.027,0.020,-0.965
532,-0.051,0.113,-0.941
533,0.004,0.082,-0.961
534,0.090,-0.020,-1.031
535,0.023,0.008,-1.062
536,0.164,-0.039,-1.031
537,0.250,0.035,-0.953
538,0.023,0.105,-0.969
539,0.047,-0.020,-1.109
540,0.023,0.023,-1.055
541,0.000,0.004,-1.039
542,0.105,-0.078,-0.969
543,-0.090,0.098,-0.879
544,-0.176,0.020,-1.035
545,-0.137,0.023,-0.953
546,-0.227,0.078,-0.957
547,-0.059,-0.020,-1.008
548,0.062,0.023,-0.945
549,-0.031,0.137,-0.910
550,0.176,-0.039,-0.941
551,0.199,0.023,-0.895
552,0.105,-0.078,-1.074
553,0.133,-0.090,-1.020
554,-0.023,0.062,-0.988
555,-0.016,-0.055,-1.062
556,0.070,0.047,-0.852
557,-0.156,0.078,-1.020
558,-0.156,-0.062,-1.145
559,-0.012,0.051,-0.938
560,-0.062,0.059,-0.980
561,0.086,0.043,-0.871
562,-0.031,0.098,-0.953
563,-0.031,0.098,-0.953
564,-0.078,-0.008,-1.109
565,0.234,0.020,-0.895
566,0.109,0.020,-1.020
567,0.223,-0.012,-0.977
568,0.285,0.020,-0.871
569,-0.055,-0.004,-1.066
570,-0.035,-0.066,-1.031
571,-0.070,0.012,-0.953
572,-0.285,0.008,-1.086
573,-0.109,0.043,-0.957
574,-0.105,0.102,-0.949
575,-0.074,0.051,-0.984
576,0.117,0.000,-0.922
577,-0.086,0.004,-1.051
578,0.094,-0.012,-0.992
579,0.184,0.059,-0.863
580,0.043,0.066,-0.984
581,0.230,-0.035,-0.984
582,0.184,0.016,-0.977
583,0.066,0.031,-1.020
584,0.203,0.062,-0.922
585,0.000,0.047,-1.000
586,-0.164,0.016,-1.082
587,-0.074,-0.020,-1.066
588,-0.180,0.004,-1.074
589,0.020,-0.055,-0.996
590,0.121,0.012,-0.930
591,-0.203,0.082,-1.012
592,0.043,-0.031,-1.020
593,0.055,-0.008,-0.977
594,0.164,-0.055,-0.957
595,0.199,0.016,-0.812
596,-0.043,0.031,-0.941
597,-0.113,0.020,-0.977
598,-0.055,0.055,-0.863
599,-0.180,-0.066,-1.039
600,-0.172,0.062,-0.879
601,-0.086,0.000,-0.980
602,-0.164,0.004,-1.031
603,0.082,0.051,-0.910
604,0.059,0.039,-0.977
605,0.113,-0.047,-1.066
606,0.180,-0.004,-1.055
607,0.137,0.023,-1.074
608,0.273,-0.039,-1.051
609,0.117,0.023,-0.992
610,-0.016,0.020,-1.074
611,0.008,0.020,-0.996
612,0.004,0.008,-1.031
613,-0.066,0.078,-0.961
614,0.035,0.043,-0.910
615,-0.090,0.086,-0.949
616,-0.121,0.027,-0.957
617,0.035,0.008,-0.906
618,0.023,0.051,-0.883
619,0.129,0.035,-0.910
620,0.082,0.062,-0.891
621,0.133,-0.031,-1.020
622,0.242,-0.047,-0.969
623,0.129,-0.020,-1.000
624,-0.012,-0.055,-1.062
625,-0.086,0.051,-0.984
626,-0.156,0.016,-1.090
627,-0.105,-0.074,-1.117
628,-0.102,0.070,-0.953
629,-0.082,-0.008,-1.027
630,0.102,0.051,-0.895
631,-0.043,0.113,-0.910
632,-0.027,-0.031,-1.039
633,0.121,0.035,-0.930
634,0.152,0.000,-0.957
635,0.305,-0.027,-0.922
636,0.219,0.043,-0.840
637,0.012,0.020,-1.000
638,0.062,-0.023,-1.000
639,-0.055,0.047,-0.957
640,-0.066,-0.027,-1.027
641,-0.117,0.023,-0.934
642,-0.289,0.074,-1.016
643,-0.234,-0.008,-1.062
644,-0.098,0.016,-0.988
645,0.035,-0.027,-1.078
646,0.242,-0.090,-1.016
647,0.121,0.062,-0.992
648,-0.066,0.059,-1.055
649,0.102,-0.062,-1.082
650,0.137,0.051,-0.965
651,0.086,0.051,-0.977
652,0.129,0.031,-0.945
653,-0.160,0.180,-0.953
654,-0.035,-0.035,-1.062
655,0.008,0.016,-0.891
656,-0.109,0.059,-0.926
657,0.035,0.020,-0.906
658,-0.062,0.070,-0.961
659,-0.039,0.035,-1.016
660,0.281,-0.152,-0.977
661,0.133,-0.023,-0.879
662,0.090,-0.008,-0.969
663,0.250,0.016,-0.906
664,0.082,0.016,-1.027
665,0.121,-0.098,-1.070
666,0.098,0.094,-0.871
667,-0.148,0.172,-0.918
668,-0.121,-0.043,-1.082
669,-0.309,0.094,-1.039
670,-0.129,0.000,-1.117
671,0.160,0.012,-0.941
672,-0.102,0.160,-0.910
673,-0.020,-0.055,-1.094
674,0.121,0.031,-0.949
675,-0.109,0.059,-1.062
676,0.195,-0.105,-1.098
677,0.312,0.008,-0.871
678,0.035,0.000,-0.980
679,0.102,-0.047,-0.891
680,-0.102,0.090,-0.910
681,-0.117,0.043,-1.031
682,0.156,0.000,-0.883
683,-0.137,0.102,-0.965
684,-0.059,0.004,-1.047
685,0.129,0.039,-0.871
686,-0.160,0.086,-1.008
687,0.141,-0.062,-1.047
688,0.230,0.004,-0.992
689,0.090,0.023,-1.098
690,0.285,-0.047,-0.973
691,0.129,-0.004,-1.020
692,-0.105,0.105,-0.996
693,0.145,-0.004,-0.969
694,-0.203,0.047,-1.055
695,-0.156,-0.043,-1.082
696,0.000,-0.027,-0.941
697,-0.258,0.086,-0.945
698,-0.066,0.023,-0.910
699,-0.105,0.102,-0.859
700,-0.184,0.004,-1.031
701,0.059,-0.066,-0.953
702,-0.070,0.000,-0.996
703,-0.070,0.000,-0.996
704,0.000,0.051,-0.961
705,0.344,-0.051,-0.898
706,0.000,0.109,-0.902
707,0.102,-0.047,-1.031
708,0.172,-0.031,-1.023
709,-0.180,0.070,-1.066
710,0.133,-0.043,-1.031
711,0.129,0.055,-0.910
712,-0.070,0.062,-1.023
713,0.035,0.047,-0.930
714,-0.027,0.043,-1.023
715,0.066,-0.027,-1.113
716,0.391,-0.035,-0.906
717,0.098,0.129,-0.895
718,0.195,-0.027,-1.039
719,0.246,0.051,-0.883
720,-0.023,0.051,-1.012
721,0.160,-0.074,-0.996
722,-0.039,0.031,-0.961
723,-0.320,0.090,-1.066
724,-0.125,0.078,-0.926
725,-0.184,0.070,-0.973
726,-0.172,-0.012,-1.016
727,0.012,-0.086,-1.000
728,-0.281,-0.113,-1.215
729,-0.199,0.004,-1.027
730,0.102,-0.004,-0.914
731,-0.074,0.023,-0.953
732,0.121,0.020,-0.949
733,0.117,0.043,-0.922
734,0.090,-0.039,-0.953
735,0.238,0.016,-0.852
736,0.094,0.035,-0.895
737,0.199,-0.023,-0.941
738,0.141,0.074,-0.840
739,-0.207,0.082,-0.988
740,-0.117,0.086,-1.020
741,-0.066,0.102,-1.012
742,-0.070,-0.023,-1.148
743,0.195,0.020,-0.965
744,0.207,0.059,-1.004
745,0.184,-0.062,-1.129
746,0.129,0.000,-1.004
747,-0.023,-0.008,-1.094
748,-0.055,0.012,-1.035
749,-0.133,0.062,-0.934
750,-0.281,0.035,-1.027
751,-0.102,0.027,-0.934
752,0.004,-0.020,-0.949
753,-0.020,0.004,-0.938
754,0.078,0.129,-0.797
755,0.000,-0.043,-1.008
756,-0.039,-0.039,-1.020
757,0.055,0.094,-0.848
758,0.180,0.004,-0.934
759,0.281,-0.027,-0.926
760,0.137,0.012,-0.973
761,0.156,-0.070,-1.066
762,0.301,-0.070,-1.031
763,-0.062,0.090,-1.027
764,-0.191,0.023,-1.109
765,-0.082,0.066,-1.027
766,-0.195,0.207,-0.926
767,-0.184,0.016,-1.082
768,-0.109,0.043,-1.027
769,0.035,0.031,-1.004
770,0.293,-0.055,-0.953
771,0.223,0.062,-0.824
772,0.023,0.039,-0.922
773,-0.059,0.016,-0.973
774,-0.156,-0.008,-1.047
775,0.051,-0.031,-0.988
776,0.195,0.047,-0.816
777,0.078,-0.031,-0.945
778,0.020,-0.113,-1.047
779,-0.145,0.055,-0.961
780,-0.211,-0.055,-1.078
781,-0.188,0.113,-0.922
782,-0.234,0.188,-0.930
783,0.027,-0.105,-1.121
784,0.121,0.121,-0.922
785,0.184,-0.016,-1.008
786,0.473,-0.094,-0.969
787,0.414,0.047,-0.879
788,0.105,0.031,-1.016
789,-0.043,-0.004,-1.051
790,-0.277,0.109,-1.078
791,-0.184,0.098,-1.043
792,0.055,0.059,-0.910
793,0.000,0.086,-0.926
794,0.137,-0.043,-1.043
795,0.039,-0.004,-1.055
796,-0.129,0.004,-1.137
797,0.066,-0.031,-0.996
798,-0.027,0.086,-0.871
799,-0.148,0.039,-1.016
800,0.051,-0.055,-0.996
801,0.082,0.078,-0.820
802,0.133,-0.102,-0.965
803,0.246,-0.074,-0.855
804,0.066,0.008,-0.887
805,-0.035,0.016,-0.918
806,-0.195,0.129,-0.887
807,-0.215,0.070,-1.039
808,0.012,0.035,-0.965
809,-0.031,0.078,-0.938
810,0.148,-0.062,-1.082
811,0.344,0.004,-0.941
812,0.066,0.047,-1.062
813,0.070,-0.090,-1.188
814,0.066,0.043,-1.012
815,-0.121,0.105,-1.055
816,-0.039,0.012,-1.047
817,-0.086,0.031,-1.023
818,-0.090,0.047,-1.023
819,0.109,-0.047,-0.938
820,-0.082,0.035,-0.949
821,-0.082,0.027,-0.977
822,0.000,0.008,-0.875
823,-0.176,0.078,-0.957
824,0.016,0.027,-0.996
825,0.309,-0.039,-0.910
826,0.160,0.047,-0.867
827,0.301,-0.105,-0.941
828,0.094,0.000,-0.961
829,0.043,-0.078,-1.121
830,-0.035,-0.016,-1.023
831,-0.188,0.105,-1.004
832,-0.113,0.078,-1.008
833,0.039,0.125,-0.832
834,-0.367,0.082,-1.070
835,-0.098,-0.090,-1.137
836,0.176,-0.012,-0.996
837,0.086,0.035,-0.957
838,0.285,-0.027,-0.875
839,0.055,0.102,-0.879
840,-0.043,0.031,-1.055
841,0.117,-0.070,-1.016
842,0.035,0.035,-0.922
843,0.035,0.035,-0.922
844,0.188,0.043,-0.887
845,0.164,-0.074,-0.938
846,-0.184,0.082,-0.996
847,-0.078,-0.012,-1.055
848,0.012,-0.086,-1.047
849,-0.215,0.086,-1.000
850,0.004,0.031,-0.949
851,-0.074,0.086,-0.945
852,0.016,0.000,-1.055
853,0.156,-0.051,-0.992
854,0.086,0.027,-0.992
855,0.152,-0.023,-1.016
856,0.035,0.035,-0.961
857,-0.133,0.070,-1.047
858,-0.078,0.020,-1.008
859,-0.035,0.031,-1.020
860,-0.117,0.059,-0.988
861,0.113,-0.020,-0.945
862,-0.012,0.102,-0.906
863,0.113,-0.031,-1.031
864,0.316,0.008,-0.980
865,0.078,0.070,-0.961
866,0.273,-0.066,-0.984
867,0.152,0.055,-0.855
868,-0.070,0.066,-0.953
869,0.043,-0.027,-1.004
870,0.039,-0.004,-1.008
871,0.043,-0.012,-0.934
872,0.184,-0.137,-0.906
873,-0.266,0.047,-0.902
