Sample,X,Y,Z
362,-0.145,0.055,-0.957
363,-0.066,0.148,-0.898
364,-0.031,-0.039,-0.973
365,0.031,-0.211,-1.148
366,-0.070,0.039,-0.914
367,0.023,0.008,-0.934
368,0.258,-0.027,-0.941
369,0.164,0.004,-0.910
370,0.184,-0.047,-1.000
371,0.098,-0.105,-1.047
372,-0.012,0.074,-0.914
373,0.047,0.000,-0.957
374,0.094,0.035,-0.922
375,-0.047,0.066,-0.926
376,-0.160,0.023,-1.047
377,-0.199,0.066,-1.043
378,-0.203,-0.070,-1.105
379,-0.008,-0.121,-1.090
380,0.039,0.082,-0.934
381,0.098,-0.027,-1.051
382,0.129,0.035,-1.000
383,0.090,0.094,-0.918
384,0.152,0.020,-0.953
385,0.211,0.016,-0.863
386,0.070,-0.098,-1.039
387,-0.027,-0.062,-1.047
388,-0.090,0.246,-0.770
389,-0.051,0.195,-0.859
390,0.012,0.047,-0.934
391,-0.176,-0.082,-1.113
392,-0.270,-0.098,-1.133
393,-0.164,0.086,-0.996
394,-0.008,0.051,-1.023
395,0.117,0.066,-0.934
396,0.227,0.086,-0.930
397,0.250,-0.324,-1.316
398,0.184,-0.086,-1.082
399,0.129,0.297,-0.766
400,0.184,0.016,-0.988
401,0.121,0.125,-0.867
402,-0.066,0.055,-0.988
403,-0.043,-0.074,-1.066
404,-0.184,0.121,-0.859
405,-0.098,0.094,-0.891
406,-0.016,0.145,-0.801
407,-0.094,0.012,-0.969
408,-0.082,0.004,-1.012
409,-0.113,0.117,-0.938
410,-0.035,-0.055,-1.062
411,0.062,-0.078,-1.062
412,0.047,0.105,-0.941
413,0.098,0.000,-1.086
414,0.176,0.004,-1.016
415,-0.070,-0.059,-1.172
416,0.031,-0.184,-1.145
417,0.004,0.070,-0.887
418,-0.020,0.012,-1.016
419,0.121,-0.082,-1.008
420,0.027,0.055,-0.891
421,0.078,-0.023,-0.961
422,0.203,-0.121,-0.887
423,0.070,0.262,-0.668
424,0.039,-0.078,-0.984
425,0.148,-0.062,-0.949
426,-0.086,0.172,-0.855
427,0.035,-0.055,-1.066
428,0.051,0.059,-0.875
429,-0.141,0.234,-0.957
430,-0.055,-0.055,-1.207
431,-0.148,0.043,-1.105
432,-0.195,0.078,-1.215
433,0.062,-0.016,-1.105
434,0.020,0.070,-1.051
435,0.074,0.109,-1.055
436,0.207,-0.113,-1.098
437,0.039,-0.059,-1.102
438,0.082,0.086,-0.871
439,0.156,-0.020,-0.848
440,0.031,-0.074,-0.883
441,0.031,0.031,-0.758
442,-0.012,-0.027,-0.867
443,-0.109,-0.043,-0.848
444,0.062,0.062,-0.723
445,-0.180,0.051,-0.906
446,-0.113,0.039,-0.938
447,-0.066,-0.039,-1.059
448,-0.160,-0.023,-1.152
449,0.105,-0.062,-1.082
450,0.129,0.000,-1.082
451,0.109,0.035,-1.121
452,0.273,-0.062,-1.125
453,0.090,0.121,-1.086
454,0.039,0.137,-1.004
455,0.191,-0.086,-1.113
456,-0.090,0.031,-1.027
457,-0.062,0.062,-0.941
458,0.016,0.043,-0.910
459,-0.098,0.285,-0.770
460,0.004,0.125,-0.852
461,-0.027,-0.055,-0.988
462,-0.117,-0.125,-1.043
463,-0.039,-0.148,-0.996
464,0.035,0.285,-0.680
465,0.207,0.027,-0.887
466,0.254,-0.203,-1.078
467,0.090,0.094,-0.883
468,0.074,-0.113,-1.125
469,0.137,-0.031,-0.988
470,-0.043,0.191,-0.883
471,0.000,-0.008,-1.105
472,-0.082,-0.051,-1.109
473,-0.191,0.074,-1.062
474,-0.047,-0.035,-1.066
475,0.023,-0.133,-1.062
476,-0.016,0.008,-0.996
477,0.098,-0.039,-1.004
478,0.055,0.055,-0.984
479,0.055,0.055,-0.984
480,0.047,0.027,-0.930
481,0.168,-0.090,-0.977
482,0.094,-0.066,-0.938
483,0.027,0.062,-0.848
484,-0.031,0.070,-0.902
485,-0.098,0.145,-0.859
