Sample,X,Y,Z
570,0.113,-0.031,-1.004
571,-0.043,0.125,-0.938
572,-0.051,0.020,-1.082
573,0.129,-0.082,-1.008
574,-0.082,0.051,-1.008
575,-0.070,-0.039,-1.070
576,0.008,-0.016,-0.902
577,-0.348,0.094,-0.977
578,-0.250,0.039,-0.984
579,-0.117,0.082,-0.898
580,-0.375,0.062,-1.027
581,0.012,-0.074,-0.930
582,0.328,0.004,-0.836
583,0.387,-0.051,-0.922
584,0.398,-0.008,-0.820
585,0.094,0.020,-0.992
586,-0.023,0.004,-1.074
587,0.023,0.055,-0.957
588,-0.137,0.012,-1.086
589,-0.020,-0.016,-1.031
590,0.109,0.016,-1.004
591,-0.051,0.004,-1.094
592,0.180,0.035,-0.949
593,0.152,0.000,-1.016
594,-0.062,0.000,-1.145
595,-0.027,0.102,-0.980
596,-0.090,0.062,-1.062
597,0.035,0.020,-0.953
598,0.148,-0.016,-0.957
599,0.004,-0.039,-1.027
600,0.051,0.027,-0.902
601,-0.051,0.012,-0.961
602,-0.355,0.031,-0.926
603,-0.270,0.047,-0.910
604,-0.238,0.016,-0.977
605,-0.105,0.000,-0.934
606,0.094,-0.012,-0.898
607,0.207,-0.020,-0.926
608,0.410,-0.051,-0.871
609,0.250,-0.066,-0.969
610,0.055,-0.004,-1.047
611,0.086,0.031,-1.023
612,-0.121,0.090,-1.066
613,-0.137,0.043,-1.117
614,0.164,0.047,-0.996
615,0.188,0.008,-1.023
616,0.121,0.016,-0.984
617,-0.074,0.020,-1.023
618,-0.184,0.078,-1.086
619,-0.230,0.090,-0.969
620,-0.137,0.086,-0.969
621,0.027,0.055,-0.930
622,0.246,0.027,-0.883
623,0.219,0.016,-0.906
624,0.227,-0.113,-0.977
625,0.281,-0.094,-0.945
626,-0.016,-0.059,-1.000
627,-0.164,0.027,-0.977
628,-0.105,0.035,-0.957
629,-0.145,0.129,-0.926
630,0.074,-0.043,-0.973
631,0.117,-0.043,-0.945
632,-0.004,-0.086,-1.098
633,-0.082,0.039,-1.012
634,-0.152,0.113,-1.023
635,0.043,0.066,-1.027
636,0.066,0.117,-0.969
637,0.137,-0.008,-1.086
638,0.199,-0.035,-1.055
639,0.242,0.047,-0.945
640,0.242,0.047,-0.945
641,0.211,0.008,-0.930
