Sample,X,Y,Z
559,0.078,0.004,-0.977
560,0.102,0.043,-0.934
561,-0.094,0.066,-1.051
562,0.082,-0.043,-1.062
563,0.074,0.055,-0.941
564,-0.012,0.016,-1.035
565,0.176,-0.004,-0.902
566,-0.109,0.066,-0.980
567,-0.406,0.102,-1.082
568,-0.125,0.094,-0.973
569,-0.180,0.160,-0.902
570,-0.098,0.023,-1.000
571,0.270,-0.055,-0.938
572,0.230,-0.035,-0.977
573,0.305,-0.070,-0.910
574,0.098,-0.020,-0.953
575,-0.133,0.008,-1.023
576,-0.117,0.062,-0.934
577,-0.250,0.012,-1.066
578,-0.156,0.020,-1.055
579,0.207,-0.008,-0.926
580,0.176,-0.031,-0.992
581,0.223,-0.020,-0.945
582,0.230,0.008,-0.922
583,-0.086,0.004,-1.102
584,-0.027,0.070,-1.012
585,-0.012,0.109,-0.996
586,0.035,0.043,-1.020
587,0.184,0.039,-0.930
588,0.145,-0.078,-1.129
589,0.012,0.016,-1.016
590,0.062,-0.004,-0.961
591,-0.242,0.020,-0.973
592,-0.445,0.102,-0.930
593,-0.355,0.004,-1.062
594,-0.273,0.000,-0.988
595,-0.020,0.078,-0.871
596,0.164,-0.051,-0.938
597,0.348,-0.062,-0.906
598,0.309,-0.043,-0.875
599,0.074,-0.043,-0.977
600,0.039,-0.027,-1.004
601,0.031,0.121,-0.887
602,-0.160,0.020,-1.066
603,-0.043,0.008,-0.988
604,0.191,0.027,-0.965
605,0.262,-0.023,-0.984
606,0.133,-0.020,-1.004
607,-0.051,0.066,-1.043
608,-0.195,0.109,-1.004
609,-0.191,0.129,-1.004
610,-0.133,0.086,-1.047
611,0.195,0.031,-0.988
612,0.320,0.008,-0.984
613,0.234,0.004,-0.977
614,0.230,-0.004,-0.969
615,0.082,-0.043,-1.023
616,-0.078,0.031,-1.023
617,-0.062,0.062,-0.941
618,-0.109,0.051,-1.020
619,-0.074,-0.031,-0.980
620,0.027,-0.035,-0.957
621,-0.098,-0.023,-1.012
622,0.047,-0.078,-0.957
623,-0.047,0.055,-0.914
624,-0.062,0.000,-0.977
625,-0.043,0.133,-0.875
626,0.117,0.031,-0.984
627,0.242,-0.012,-0.918
628,0.254,-0.039,-0.980
629,0.168,-0.031,-1.023
630,0.074,-0.004,-1.016
631,-0.188,0.105,-1.020
632,-0.246,0.055,-1.082
633,-0.098,0.109,-0.953
634,-0.266,0.105,-1.012
635,-0.168,-0.043,-1.086
636,-0.012,0.059,-0.941
637,0.191,-0.051,-1.055
638,0.301,-0.078,-0.922
639,0.164,0.004,-0.945
640,-0.020,0.035,-0.988
641,0.000,-0.035,-0.977
642,-0.035,-0.016,-1.016
643,0.086,0.031,-0.891
644,0.305,-0.039,-0.871
645,-0.078,0.086,-0.938
646,-0.051,0.000,-1.004
647,-0.090,0.082,-0.922
648,-0.266,0.055,-1.102
649,-0.141,0.051,-1.004
650,-0.012,0.043,-1.027
651,0.027,0.078,-1.008
652,0.363,-0.070,-1.012
653,0.223,0.016,-1.031
654,0.262,-0.047,-1.066
655,0.254,-0.035,-0.984
656,-0.090,0.062,-1.043
657,-0.070,0.055,-0.977
658,0.004,0.066,-0.918
659,-0.121,0.039,-1.004
660,0.133,-0.055,-0.941
661,0.020,0.090,-0.848
662,-0.098,0.035,-0.938
663,-0.070,0.055,-0.871
664,-0.277,0.043,-1.043
665,-0.070,-0.031,-1.020
666,0.152,-0.016,-0.906
667,-0.023,0.121,-0.926
668,0.266,-0.066,-0.980
669,0.246,0.016,-0.902
670,-0.086,-0.086,-1.168
671,0.102,-0.082,-1.055
672,-0.012,0.043,-1.016
673,-0.172,0.086,-0.988
674,0.059,0.055,-0.887
675,-0.184,0.141,-1.000
676,-0.008,-0.031,-1.086
677,0.129,-0.020,-0.973
678,-0.066,0.125,-1.000
679,0.281,-0.027,-0.984
680,0.199,0.059,-0.887
681,-0.086,0.066,-1.027
682,0.227,-0.090,-1.035
683,0.145,0.008,-0.973
684,-0.004,0.086,-0.949
685,0.168,-0.023,-0.891
686,-0.121,0.094,-0.988
687,-0.180,0.004,-1.078
688,0.031,-0.102,-1.027
689,-0.234,0.039,-0.992
690,-0.121,0.023,-0.941
691,-0.188,0.082,-0.906
692,-0.281,-0.062,-1.137
693,0.164,-0.035,-0.934
694,0.133,-0.043,-0.992
695,-0.012,0.035,-0.977
696,0.156,0.023,-0.930
697,-0.055,0.094,-0.961
698,0.090,-0.043,-1.016
699,0.180,0.043,-0.883
700,-0.070,0.070,-0.984
701,0.203,0.086,-0.875
702,0.027,0.074,-0.934
703,-0.164,0.020,-1.074
704,0.152,0.031,-0.938
705,0.070,-0.008,-1.059
706,0.055,0.066,-1.000
707,0.305,0.047,-0.926
708,0.109,0.086,-1.016
709,0.141,-0.039,-1.059
710,0.203,-0.121,-1.109
711,-0.027,0.027,-1.043
712,0.051,-0.016,-1.008
713,-0.145,0.074,-0.988
714,-0.246,0.078,-1.035
715,-0.008,-0.020,-0.961
716,-0.098,0.031,-0.984
717,-0.117,0.008,-0.934
718,-0.012,-0.020,-0.934
719,-0.219,0.012,-0.984
720,-0.117,-0.020,-1.004
721,0.105,-0.016,-0.984
722,-0.020,0.059,-0.922
723,0.270,-0.008,-0.887
724,0.172,-0.016,-0.898
725,0.039,0.000,-1.008
726,0.137,0.016,-0.930
727,-0.031,0.094,-1.012
728,-0.023,-0.004,-1.059
729,0.105,0.059,-0.895
730,-0.098,0.059,-0.984
731,-0.113,0.090,-0.980
732,-0.113,0.062,-1.027
733,-0.059,0.004,-1.074
734,0.125,0.078,-0.828
735,0.004,-0.027,-1.066
736,0.062,-0.016,-1.066
737,0.320,0.004,-0.945
738,0.203,-0.023,-0.949
739,0.152,-0.059,-0.980
740,0.008,0.055,-0.945
741,-0.297,0.000,-1.102
742,-0.238,0.051,-1.035
743,-0.062,0.102,-0.938
744,0.086,0.008,-0.945
745,0.137,0.047,-0.887
746,-0.066,-0.012,-1.039
747,0.090,-0.082,-1.066
748,0.137,0.055,-0.898
749,0.020,0.094,-0.922
750,0.082,-0.004,-1.000
751,0.070,-0.016,-1.039
752,0.105,0.000,-1.016
753,0.336,-0.051,-0.965
754,0.137,0.082,-0.949
755,-0.117,0.105,-1.008
756,-0.191,-0.047,-1.117
757,-0.227,0.055,-1.031
758,-0.082,0.094,-0.941
759,-0.051,0.113,-0.918
760,-0.078,0.008,-1.035
761,0.117,-0.043,-1.012
762,0.234,-0.051,-0.922
763,0.195,-0.113,-0.953
764,0.016,0.070,-0.859
765,-0.188,0.074,-0.977
766,-0.035,0.047,-0.922
767,-0.070,0.043,-0.926
768,-0.086,-0.074,-1.027
769,0.137,-0.094,-0.969
770,0.035,0.078,-0.918
771,-0.027,0.000,-1.004
772,-0.020,0.102,-0.898
773,-0.141,0.105,-1.035
774,-0.004,-0.047,-1.141
775,0.074,0.098,-0.992
776,0.223,0.012,-1.066
777,0.379,-0.066,-1.004
778,0.277,-0.031,-1.039
779,0.117,0.000,-1.082
780,0.078,-0.008,-1.012
781,-0.219,0.125,-1.012
782,-0.250,0.094,-0.992
783,-0.184,0.016,-0.957
784,-0.219,0.098,-0.914
785,0.039,-0.027,-0.910
786,0.074,-0.020,-0.910
787,0.004,-0.004,-0.996
788,0.098,-0.027,-0.969
789,-0.031,-0.016,-1.020
790,0.094,-0.012,-0.977
791,0.219,-0.066,-0.949
792,0.023,0.105,-0.918
793,0.055,-0.020,-1.055
794,0.199,-0.066,-1.020
795,0.031,0.070,-0.926
796,0.105,-0.008,-0.945
797,-0.137,0.109,-0.906
798,-0.289,0.215,-0.957
799,-0.094,0.098,-0.910
800,-0.141,0.027,-1.062
801,0.090,0.008,-1.004
802,0.328,-0.039,-0.914
803,0.117,0.016,-0.984
804,0.121,-0.035,-1.035
805,0.133,-0.070,-1.086
806,-0.094,0.086,-1.043
807,0.047,-0.055,-1.074
808,0.004,-0.023,-1.039
809,-0.121,0.113,-0.953
810,0.102,-0.074,-0.996
811,-0.023,0.004,-0.965
812,-0.055,-0.004,-0.980
813,-0.016,-0.008,-0.969
814,-0.254,0.109,-0.953
815,-0.062,0.012,-0.961
816,0.102,0.031,-0.863
817,0.035,0.066,-0.887
818,0.246,-0.066,-0.926
819,0.133,-0.008,-0.988
820,-0.051,-0.035,-1.059
821,0.020,-0.012,-1.004
822,-0.094,0.043,-1.008
823,0.004,0.051,-1.031
824,0.035,0.055,-0.988
825,-0.086,0.023,-1.125
826,0.141,-0.035,-1.059
827,0.281,0.059,-0.941
828,0.051,0.031,-1.027
829,0.195,-0.023,-0.973
830,0.012,0.066,-0.992
831,-0.066,0.094,-0.949
832,0.055,-0.066,-0.941
833,-0.090,0.043,-0.906
834,-0.004,0.055,-0.875
835,0.023,-0.078,-0.910
836,-0.234,0.082,-0.934
837,-0.172,0.055,-0.910
838,-0.129,-0.012,-1.004
839,-0.234,0.062,-1.043
840,0.121,-0.008,-0.988
841,0.160,-0.020,-1.012
842,0.102,-0.020,-1.066
843,0.289,-0.086,-1.039
844,0.141,0.012,-1.043
845,0.129,0.031,-1.016
846,0.191,0.047,-0.977
847,-0.016,0.164,-0.980
848,0.055,0.008,-1.012
849,-0.043,0.000,-1.012
850,-0.211,0.062,-0.996
851,0.012,0.004,-0.926
852,-0.086,0.078,-0.945
853,-0.113,0.051,-0.965
854,0.137,-0.023,-0.953
855,0.039,0.035,-0.945
856,0.160,-0.023,-0.938
857,0.273,-0.039,-0.906
858,0.059,-0.016,-0.992
859,0.164,-0.082,-1.035
860,0.102,-0.035,-1.047
861,-0.039,0.047,-0.992
862,0.098,-0.020,-0.961
863,-0.219,0.066,-0.973
864,-0.316,0.051,-1.039
865,-0.215,-0.004,-1.035
866,-0.234,0.152,-0.902
867,-0.078,0.027,-0.938
868,-0.059,0.000,-0.996
869,-0.004,0.039,-0.953
870,0.133,-0.117,-1.020
871,0.238,-0.066,-0.965
872,0.164,0.027,-0.906
873,0.078,0.043,-1.000
874,-0.109,0.113,-0.969
875,-0.016,-0.047,-1.090
876,0.223,-0.062,-1.023
877,0.176,0.000,-0.930
878,0.117,-0.051,-1.031
879,0.020,0.062,-0.980
880,-0.074,0.078,-1.016
881,-0.027,0.066,-0.992
882,-0.031,0.098,-0.953
